sample_id	haplogroup
KU682898	M7a1a7a
KU682899	M9a1a2d
KU682900	G2a2d
KU682901	G2h
KU682902	H1kv1
KU682903	D5a3a1a^
KU682904	D2d1
KU682905	U4b1a4b
KU682906	C4a2a1c
KU682907	F2d3
KU682908	F1a1o
KU682909	F2d3
KU682910	A48
KU682911	N9a2a5a
KU682912	M9a1a2d
KU682913	C4b1h
KU682914	D4j3b2
KU682915	D2d1
KU682917	G2h
KU682918	D4c1c
KU682919	D4s
KU682920	U4b1a4b
KU682921	U3b2a1a2a
KU682922	HV14a1
KU682924	A48
KU682925	B4i1a1
KU682926	T2e59a
KU682927	G1a5
KU682928	B4i1a1
KU682929	F3a4a1
KU682930	C7a1c4
KU682931	U4b1a4b
KU682932	N9a2c
KU682933	D4e5a
KU682934	B4a6a
KU682935	M7a1a7a
KU682936	M8a2j1
KU682937	N9a2a5a
KU682938	M7a1a7a
KU682939	C4a1a4c1
KU682940	R1b2b
KU682941	C4a1a4c1
KU682943	A8a1
KU682944	D4c1c
KU682945	HV2a2h3b1
KU682946	M13a1b5
KU682947	U5b1a3
KU682948	M7c1a4a1a
KU682949	D4e4a2
KU682950	G2a10a
KU682951	A46
KU682952	D5b1
KU682953	M7c1b2b1
KU682954	M7c1a4a1a
KU682955	M7b1a1e2b
KU682956	C4a2a1c
KU682957	M9a1b1g
KU682958	D2d1
KU682959	D4at
KU682960	U5a1a2a12a
KU682963	Z4a2
KU682964	U5a1a2a12a
KU682965	B4h1b
KU682966	D4j5a2
KU682967	D4b1a2a1
KU682968	C4a2a1c
KU682969	D4b2b+194
KU682970	F1a1g
KU682971	F1a1g
KU682972	M7c1a4a1a
KU682973	A30
KU682974	R2d
KU682975	C4a1a2b2
KU682976	B4c1b2a1c1
KU682977	B4b1a3a6
KU682978	C4a1a2b2
KU682979	C4a2a1c
KU682980	I2
KU682981	D2d1
KU682982	U4d2bn^"
KU682983	M8a2j1
KU682984	H8c6
KU682985	G2a2a1
KU682986	D4j5a2
KU682987	M7c1a4a1a
KU682988	A30
KU682989	D4x
KU682990	B5b1b3a
KU682991	D4j5a2
KU682992	F1a3e
KU682993	HV6b1
KU682994	C4a1a4
KU682995	HV2a2h3b1
KU682996	C4a1a4c1
KU682997	A5b1f^
KU682998	G3a3a
KU682999	D4h4b
KU683000	D4o2a1
KU683001	D5b1
KU683002	T1a1ae1a
KU683003	C5b1b2
KU683004	G2i1
KU683005	W3a2a1+185
KU683006	HV14a1a
KU683007	C4a2a1c
KU683008	H8c6
KU683009	F1b1b3
KU683010	A8a1^
KU683011	D4e5a1
KU683012	F1b1b3
KU683013	H33b
KU683014	B4c1b2a1c1
KU683015	G2i
KU683016	G2i1
KU683017	G2h
KU683018	M7c1d1a
KU683019	C4a2a1c
KU683020	A16
KU683021	D4j
KU683023	Y1c1a
KU683024	D4o2a1b
KU683025	C4n
KU683026	U7b4a
KU683027	D4j8a
KU683028	T1a1ae1a
KU683029	D4j18
KU683030	HV6c
KU683031	C4b11a
KU683032	M7b1a1ak1
KU683033	I2
KU683034	D4c2a'd'e
KU683035	H6b2b
KU683036	HV28b1
KU683037	I24a
KU683038	H33b
KU683039	D5b1b2
KU683040	D5b1c2a
KU683041	Z3
KU683042	H91a
KU683043	I2
KU683044	K1a3i5
KU683045	HV2a2h3b1
KU683046	C4f2
KU683048	D4l2
KU683049	U7a27
KU683050	J1d12^
KU683051	H33b
KU683052	G3a5
KU683053	K1a3i5
KU683055	H91a
KU683056	C4a2a1c
KU683057	B4h1b
KU683058	D4o2a1b
KU683059	D4e5a1
KU683060	H5ae1
KU683062	D5b5
KU683063	C4a1a6
KU683064	G2a2
KU683065	HV14a1a
KU683066	F1a3e
KU683067	G2a2
KU683068	D4c1c
KU683069	H5ae1
KU683070	M7b1a2a3a
KU683071	A8a1
KU683072	U7n1
KU683073	D4b2b
KU683075	T2b395
KU683076	G2a2d
KU683077	M7b1a2a3a
KU683078	H5ae1
KU683080	B4b1a3b
KU683081	J1c2t
KU683082	A5b1m
KU683083	C4b4a
KU683084	D4o1b
KU683085	T2b441
KU683086	M9a1a1c1a3a
KU683087	J1c4b
KU683088	D4c1c
KU683089	G2a2
KU683090	K1a3i5
KU683091	D4j36
KU683092	A15c3
KU683093	A8a1g2
KU683096	D4j1a1k2
KU683098	T1a1eo2
KU683099	D4e5a1
KU683100	C4a1a3e1
KU683101	B5b2h
KU683102	F1a1a1t
KU683104	C4a2a1d
KU683105	U3b3n1
KU683106	U7b4a
KU683107	U5b1a3
KU683108	F1a5
KU683109	D4o4a
KU683110	M7b1a1q2
KU683111	M7b1a1ak1
KU683112	T2a2b1
KU683113	M10a1a1b1c
KU683114	D5b1b2
KU683116	F1a1g
KU683117	M7c1a2a1a
KU683118	M10a1a1b1c
KU683119	T1a1ae1a
KU683120	U7a27
KU683121	A16
KU683123	T1a1ae1a
KU683124	D4a1e1^
KU683125	A5a5
KU683126	G2h
KU683127	U5a2b1c
KU683128	G2a10a
KU683129	T1a1ae1a
KU683130	J1b10b
KU683131	D4a1e1^
KU683132	U7b4a
KU683133	T1a1b1a
KU683134	F1b1b3
KU683135	Y1a17'18
KU683136	D4b2b
KU683137	D4e5a1
KU683138	U7b4a
KU683139	B5b6
KU683140	C4a2a1d
KU683141	D4j34
KU683142	H107b
KU683143	D4e5a1
KU683144	M3e3a
KU683145	M7c1b2b3
KU683146	D4m3
KU683147	D4j5
KU683148	HV28b1
KU683149	U5a1d2b6
KU683150	H85a
KU683151	G3a2d
KU683152	U4b2b
KU683153	U3b3n1
KU683154	Y1a17'18
KU683155	G2i1
KU683156	H2a1c20
KU683157	G2a2d1
KU683158	D5b1b2b
KU683159	D4j34
KU683160	C5a1
KU683161	G2a2d
KU683162	B4c2a1
KU683163	M11a2^+739
KU683164	D4o2a1b
KU683165	U8b1b3a
KU683166	G2b2d3b
KU683168	A34a
KU683169	A47
KU683170	M2a1f1d
KU683171	C4a2a1c
KU683173	B4b1a3b
KU683174	T1a1ae1a
KU683175	H5e1f
KU683176	J1b1b1ac
KU683177	H6b2b
KU683178	J1c2t
KU683179	A47
KU683180	A37c
KU683181	G2a2d1
KU683182	F1b1b3
KU683183	M8a2j1
KU683184	G2a2c
KU683185	D2e
KU683186	B4b1a3a
KU683187	D4j1a1k2
KU683188	G2a2c
KU683189	H4a1a1
KU683190	D4o1b
KU683191	D4o2a2
KU683192	B4b1a3b
KU683193	M7c1d1a
KU683194	H33b
KU683195	U7a4b5
KU683196	G2a2d1
KU683197	D4c2b
KU683198	C4b1h
KU683199	A13b1a
KU683200	C5a1e
KU683201	G2a2c
KU683202	D4o2a5
KU683203	D4o1b
KU683204	A14n
KU683205	M7b1a2a3a
KU683206	J1b1b1ac
KU683207	F1b1b3
KU683208	A8a1g
KU683209	B4h1b
KU683211	D5b1c2a
KU683212	D4o2a
KU683213	W3b5
KU683214	U7a27
KU683216	R2e1e
KU683217	D5b1b2a
KU683218	U2e1af
KU683219	B4i1e1
KU683220	B4b1a3b
KU683221	Z1a1d1
KU683222	D4e5a1
KU683223	D4i2
KU683224	U8b1b3a
KU683225	D4c2b
KU683226	M7b1a1b3
KU683227	D4j3c1
KU683228	G3a2d
KU683229	M7b1a1ak1
KU683230	D5b1b2
KU683231	D5b1c2a
KU683232	A15a
KU683233	W3b5
KU683234	M2a1f1d
KU683235	D4e3a
KU683236	W3a2a1+185
KU683237	M9a1b1g
KU683238	T2a1
KU683239	K1a3i5
KU683240	I2
KU683241	Z4a
KU683243	U3b3n1
KU683246	G2b1b
KU683247	C4b3a
KU683248	H2b6
KU683249	M7b1a1a1i
KU683250	R30b1c1
KU683251	C7a1c3
KU683252	G2b1b
KU683253	G2b1b
KU683254	M7b1a1a1i
KU683255	M7b1a1a1i
KU683256	H2b6
KU683257	M7b1a1a1i
KU683258	R30b1c1
KU683259	N9a1j
KU683260	M7b1a1a1i
KU683261	D5b5
KU683263	H5ae1
KU683264	G2a2d
KU683265	U7a3b2
KU683266	D4j1a1k2
KU683269	H135
KU683270	H135
KU683271	A48
KU683272	G2a10a
KU683273	B5b2h
KU683274	K1c1
KU683275	D4e3a
KU683276	B4h1b
KU683277	M10a1a1b1c
KU683278	H91a
KU683279	D5b5
KU683280	U4b3d
KU683281	C5a1e
KU683282	U2e1ad
KU683283	T2b441
KU683284	U2e1af
KU683285	J1d15
KU683286	H6b2b
KU683287	M9a1b1g
KU683288	H5ae1
KU683289	B4c1b4a
KU683290	D4j1a1k2
KU683291	C4+3816
KU683292	C4a2a1d
KU683293	C4b1h
KU683294	T2h5a
KU683295	M7b1a1c3
KU683297	H6a1b39a
KU683298	F1b1b7
KU683299	B5a1a4a
KU683300	R1b1d
KU683301	D4o2a1b
KU683302	H33b
KU683303	A47
KU683304	U8b1b3a
KU683305	D5b5
KU683306	G2a9
KU683307	C4b6a1
KU683308	G2a2d
KU683310	D4j1a1k2
KU683313	D4w1d
KU683314	A8a1g2
KU683315	C5a1e
KU683316	D4j34
KU683317	J1b1b1ac
KU683318	U2b6a1
KU683319	C7a1c
KU683320	D4e3a
KU683321	H6a1b5a1
KU683322	A14n4
KU683323	R1a1d
KU683325	A10b
KU683326	U4b3d
KU683327	M7b1a2a3a
KU683328	G2a2
KU683329	R1a1d
KU683330	M7c1a2a1a
KU683331	M13a1b5
KU683332	B4c1b4a
KU683333	D5b1c2a
KU683334	U4b2b
KU683335	D4c2a'd'e
KU683336	M7b1a2a3a
KU683337	D4g1b1
KU683338	M7b1a1ak1
KU683340	U4b3d
KU683341	U8b1b3a
KU683342	Z4a2
KU683343	T1a1ae1a
KU683344	D4c2a'd'e
KU683346	C4a1a9
KU683347	D4e5a1
KU683348	M7c1d1a
KU683350	W11
KU683351	U4b3d
KU683352	Z3h
KU683353	U7b4a
KU683354	C7a1c
KU683356	T1a1ae1a
KU683357	D4q8
KU683359	U5a1d2b6
KU683360	C4a1a2b2
KU683361	M7b1a2a3a
KU683362	C5b1b2
KU683363	M13a1b1^
KU683364	R2e1e
KU683365	K1a3i5
KU683366	D4j36
KU683367	C4a1a6
KU683368	K1a3i5
KU683369	G2a2
KU683370	C4a2a1d
KU683371	N1a3a24d1
KU683372	U4b2b
KU683373	M7b1a1ak2
KU683374	H5e1f
KU683375	B5b2c1b
KU683376	B5a1a4a
KU683377	R1a1d
KU683378	C4a1a2b2
KU683379	D4q8
KU683380	A14n4
KU683381	G2a2
KU683382	D4j18
KU683383	M13a1b5
KU683384	H5a1er
KU683385	C4a1a21
KU683386	W1c
KU683387	C4+3816
KU683390	M3e3a
KU683391	Y1a17'18
KU683392	N11a1b
KU683393	A37c
KU683394	T1a1ae1a
KU683395	D4j12a
KU683396	M3e3a
KU683397	T1a1ae1a
KU683398	Y1a17'18
KU683399	G2i1
KU683400	HV28b1
KU683402	T1a1ae1a
KU683403	D5b1b2a
KU683404	N9a3f2
KU683405	J1c2t
KU683406	J1d15
KU683407	U4a1aa
KU683408	D5a2a1a1b
KU683409	M7a1a7a
KU683410	M7b1a1ak1
KU683411	A47
KU683412	M7a1a7a
KU683413	A16
KU683414	U7b4a
KU683415	C7a1c4
KU683416	H14a30b
KU683417	D4j1a1k2
KU683418	J1d15
KU683419	D4e3a
KU683420	M2a1f1d
KU683421	H5ae1
KU683422	M7b1a1ak1
KU683423	R1b2b
KU683424	D4j13
KU683425	C4a1a3b
KU683426	C4b6a1
KU683427	D4j18
KU683428	G2a2d1
KU683429	A14n2
KU683430	D4c2b
KU683432	D4i8
KU683433	W3a2a1+185
KU683434	H6b2b
KU683435	M2a1f1d
KU683436	D4o1b
KU683437	M9a1a2d
KU683438	D4c1c
KU683439	C4+3816
KU683440	B5a1a4a
KU683441	M7c1d1a
KU683442	T2b34b
KU683443	W1c
KU683444	N1a3a24d1
KU683445	C7a1c4
KU683446	H2a2b73
KU683447	M7b1a2a3a
KU683448	T2b441
KU683449	I24a
KU683450	D5b1b2
KU683451	N9a3e
KU683452	M10a1a1b1
KU683453	W3a2a1+185
KU683454	B4b1a3a
KU683455	D5b1
KU683457	Z1a4
KU683458	T2f1a1ay
KU683459	J1c2t
KU683460	HV1a2a2
KU683461	G2a2d
KU683462	R2h4
KU683463	HV6c
KU683464	R1b1d
KU683465	D4j
KU683466	U7a2c1
KU683467	M9a1b1g
KU683468	H2a1f
KU683469	C4a1a2b2
KU683470	R1a1g
KU683471	G1a1c
KU683472	H33b
KU683473	X2l3
KU683474	H5a1t1a
KU683475	M7b1a1ak1
KU683476	G1a1c
KU683477	H85a
KU683478	D4j
KU683479	H5a1t1a
KU683480	A5b1m
KU683481	H6b2b
KU683482	F1b1e2
KU683483	M7c1d1a
KU683484	M9a1b1g
KU683485	U3b3n1
KU683486	T2a2b1
KU683487	A5b1m
KU683488	H5a1t1a
KU683489	H4a1a1
KU683490	G2a2d
KU683491	A5a5
KU683492	M7c1d1a
KU683493	J1c2c2a2
KU683494	A30
KU683495	D4j
KU683496	G2a10a
KU683497	N11a1b
KU683498	A14n5
KU683499	D5c1a3
KU683500	D4l2
KU683501	Z1a4b
KU683502	I2
KU683504	F1b1e2
KU683505	H5a1t1a
KU683506	T1a1b1a
KU683507	Z1a4b
KU683508	D4i2
KU683509	G1a1c
KU683510	F1a3e
KU683511	D4j3c1
KU683513	D4k
KU683514	J1c2c2a2
KU683515	M9a1b1g
KU683516	T1a1ae1a
KU683517	U4b5a
KU683518	D4i2
KU683519	U3b3n1
KU683520	M7b1a2a3a
KU683521	M7c1d1a
KU683522	H4a1a1
KU683523	H6b2b
KU683524	T1a1ae1a
KU683525	D4m2b
KU683526	C4a1a9
KU683527	D4i2
KU683528	M7c1d1a
KU683529	D4m2b
KU683530	U2b2o1
KU683531	U5a1a1a3
KU683532	D4b2b1
KU683533	U3b2a1a2a
KU683534	G2a2d
KU683535	Z1a1d1
KU683536	A51a
KU683537	Z1a4b
KU683538	C4b6a1
KU683539	B4c1b4a
KU683540	D4m2b
KU683541	H1c1
KU683542	Y1a17'18
KU683543	W1c
KU683544	J1c2c2a2
KU683545	T2b441
KU683546	D2e
KU683547	C4a2a1d
KU683548	HV2a2h3b1
KU683549	C5b1b2
KU683550	M2a1f1d
KU683551	HV6c
KU683552	D4j22a
KU683553	D4j22a
KU683554	G2a2d
KU683555	J1b1b1ac
KU683556	U2e1ad
KU683557	D4j18
KU683558	C5a1
KU683559	G3a5
KU683560	HV2a2h3b1
KU683561	D4j18
KU683564	D4j1a1k2
KU683565	F1b1a
KU683566	G1a5
KU683567	C5a1
KU683568	F1b1b3
KU683569	D4j
KU683570	G1a5
KU683571	G2h
KU683572	A51a
KU683573	M13a1b1^
KU683574	N9a1
KU683575	D5a2a1a1b
KU683576	G2i1
KU683577	M9a1a1c1a3a
KU683578	M7c1d1a
KU683579	D4b1e1b
KU683580	D4l1b1
KU683581	H33b
KU683582	D4i7
KU683583	F1b1f
KU683584	H6a1b5a1
KU683585	G2h
KU683586	M2a1f1d
KU683587	A30
KU683588	D5b1b2b
KU683589	D4i2
KU683591	H2a2b73
KU683592	M9a1a2g1
KU683593	A8a1
KU869714	H3v7b
KX358471	C4a1a3b1
KX358472	D4j19
KX358473	C4a1c
KX358474	G2a1s
KX358475	G2a1s+150
KX358476	D4j12a1
KX358477	D4j23b
KX358478	C4a1a16
KX358479	G2a1s
KX358480	D4j12a1
KX358481	D4g1b1
KX358482	D2b1
KX358483	C4a1a19b
KX358484	C4a1a19b
KX358485	G2a1m1
KX358486	C4a1a3c1
KX358487	G2a1m
KX358488	G2a1s3
KX358489	G2a1m1
KX358490	G2a1m1
KX358491	G2a1s+150
KX358492	G2a1m1a
KX358493	D4j19a
KX358494	D4j23b
KX358495	D4j23b
KX358496	G2a1s+150
KX358497	C4a1a3e
KX358498	G2a1s3
KX358499	C4a1a3c4
KX358500	D2b1
KX358501	D4j10b
KX358502	G2a2
KX358503	D4j23b
KX358504	D4j12a
KX358505	G2a2
KX358506	D4g1d
KX358507	C4a1a3f
KX358508	G2a1d2d'e
KX422605	H44b3c
KX440187	J1b1a3a1
KX440223	J1c2c2a
KX440232	J1c3f^
KX440241	J1c7a2a
KX440250	J1c84a3
KX440252	J1d14
KX440255	J2a1a1+16261
KX440284	T1a1i
KX440287	T1a1g
KX440313	T1b4g
KX440337	T2b4
KX440343	T2b
KX440355	T2c1a21
KX440358	T2c1a
KX440362	T2c1l1a
KX440374	T2i1
KX456435	F1a1a1
KX456436	F1a1a1
KX456437	C7d^
KX456438	F1a6
KX456439	B5a1a
KX456440	B4g1a
KX456441	F1a6
KX456442	F1a6
KX456443	A13a1b2
KX456444	F3a1d
KX456445	M7b1a1aa
KX456446	R9c1a210"
KX456447	F1a1a+16108+150
KX456448	F1a6
KX456449	F1a1a27
KX456450	R9b1a2b1
KX456451	R9c1b2
KX456452	C7d^
KX456453	R9c1b2
KX456454	M12a1b1
KX456455	C7a2f
KX456456	C7a1f
KX456457	M7b1a1a3f6
KX456458	M7b1a1b2h
KX456459	F1f
KX456460	M74a2
KX456461	B5a1b1d
KX456462	F1f1^
KX456463	D4j1b
KX456464	M9a5c1
KX456465	C7a24b
KX456466	C7d^
KX456467	B4a1c4
KX456468	B4c1b2c2c
KX456469	B5a1a4
KX456470	C7a24b
KX456471	M7c1c2e
KX456472	M2c1c
KX456474	B4a1c4
KX456475	M9a1b1
KX456476	N22b1
KX456477	M7c1a6a1
KX456478	B5a1a
KX456479	M7c1a6a1
KX456480	B4a1e
KX456481	M7b1a1a2c'd'e
KX456482	G2b1a1
KX456483	C7a24b
KX456484	C7d^
KX456485	F1a4a1
KX456486	N9a10h2
KX456487	R9c1b1
KX456488	M20a13b'c'd'e'f
KX456489	B5a1b1d
KX456490	M7b1a1a3f6
KX456491	M7b1a1r2
KX456492	M7c1c2ap"
KX456493	F1a1a1h
KX456494	B5a1b1d
KX456495	Z3a1a7a
KX456496	F3a1b
KX456497	N9a16^
KX456498	C7a1f
KX456499	M17b2
KX456500	C7h
KX456501	F3a1b
KX456502	M7b1a1b11
KX456503	R9b1a3c2
KX456504	M71a3b
KX456505	N9a16^
KX456506	N9a16^
KX456508	B4g1a1b
KX456509	B4b1a2a2a
KX456510	B5a1d119"
KX456511	F1a1a27
KX456512	B5a1d119"
KX456513	F2d1a
KX456514	C4d
KX456515	M24b2b
KX456516	M71b
KX456517	M8a2a1f
KX456518	D4w1c
KX456519	D4r2a1a
KX456520	B5a1d119"
KX456521	F2e2
KX456522	M5b3a1
KX456523	B4b1a2a2a
KX456524	M24b2b
KX456525	F1f
KX456526	F1a4a1
KX456527	R9b1a3a
KX456528	R9b1a3a
KX456529	R9b1a3a
KX456530	M24a
KX456531	M7b1a1e1a
KX456532	B4b1a2a2a
KX456533	M12a1a3b
KX456534	M76a
KX456535	F1a1a+16108+150
KX456536	F1a1a1
KX456538	B4b1a2a2a
KX456539	C7d^
KX456540	M91a
KX456541	F2d1a
KX456542	N22b1
KX456543	B5a1a
KX456545	B5a1d119"
KX456546	M7b1a1b2+189
KX456547	M7b1a1a2
KX456548	D4a
KX456549	B4a1e
KX456550	M7b1a1f1k'm'n'o
KX456551	B4c1b
KX456552	M91a
KX456553	M20a
KX456554	N9a6a'j
KX456555	M7b1a1b2+189
KX456556	R9b1a3
KX456557	B4c1b
KX456558	F1a1a13a
KX456559	C4a2b2
KX456560	F3a1b
KX456561	M7b1a1b2+189
KX456562	M7b1a1b2+189
KX456563	M7b1a1b2+189
KX456564	D4a
KX456565	B6a3
KX456566	M20a
KX456567	R9b1b
KX456568	D4a
KX456569	F1a1a+16108
KX456570	B4b1a2a2a
KX456571	B4b1a2a2a
KX456572	M7b1a1b2+189
KX456574	B4b1a2a2a
KX456575	B4b1a2a2a
KX456576	N9a10h2
KX456577	M7b1a1a2c'd'e
KX456578	F1a1a+16108
KX456579	M20a
KX456580	N9a10h2
KX456581	N9a1
KX456582	B5a1a14
KX456583	B5a1a
KX456584	D4g2a1b2
KX456585	B4a1c4f
KX456586	B6a1a1b
KX456587	N10a1
KX456588	N9a10h2
KX456589	N10b
KX456590	F1a1a1
KX456591	B4b1a2a2a
KX456592	B5a1a14
KX456593	F1a2b
KX456594	N9a10h2
KX456595	F1a1d
KX456596	M7b1a1a3a
KX456597	F3a1d
KX456598	F1f
KX456599	F1a1a13b
KX456600	F1f
KX456601	F1f
KX456602	F1f
KX456603	M7b1a1a3a
KX456604	F1a1a13b
KX456605	F1a1d
KX456606	M74a2
KX456607	M7b1a1s
KX456608	M7c1c2ap^"
KX456609	F3a1d
KX456610	M76b1
KX456611	F3a1d
KX456612	F1a1d
KX456613	M7b1a1b
KX456614	M8a2a1f
KX456615	F1a1a1
KX456616	M7b1a1a3a
KX456617	F4a2d
KX456618	F1a1a13b
KX456619	M7b1a1b
KX456620	M8a2a1f
KX456621	M76b1
KX456622	M76b1
KX456623	M10a1a2
KX456624	M7b1a1s1
KX456625	M76b1
KX456626	R9b1a3a
KX456627	M10a1a2
KX456628	M10a1a2
KX456630	C7a
KX456631	M76b1
KX456632	B6a1c
KX456633	F1a1a1
KX456635	M7b1a1b
KX456636	M7b1a1b
KX456637	B6a1c
KX456638	F1a1a1
KX456639	F1a1a1
KX456640	N9a10h
KX456641	D4h2a
KX456642	M108
KX456643	F1a1a7
KX456644	M91a1a2
KX456645	F3a1d
KX456646	F2b1
KX456647	F3a1b1
KX456648	B5a1d119"
KX456649	B4a1e
KX456650	F1a1a7
KX456651	B4b1a2a2
KX456652	M74a2
KX456653	F1a1a7
KX456654	M7c1c2ap+16362"
KX456655	F1f1^
KX456656	F1f
KX456657	M7b1a1a3e1
KX456658	F1f
KX456659	M7b1a1a3e1
KX456660	B4b1a2
KX456661	M7b1a1a3e1
KX456662	B4g1a1
KX456663	M7b1a1a3e1
KX456664	M7b1a1a3e1
KX456665	B4b1a2
KX456666	B4c1b2a3
KX456667	M7b1a1a3e1
KX456668	M7b1a1a3e1
KX456669	M7b1a1a3e1
KX456670	A13a1b2
KX456671	F1f
KX456672	F1f
KX456673	F1c1a2a
KX456674	N9a10h2
KX456675	D4y9
KX456676	D4y9
KX456677	C7a3
KX456678	R9b1a3c
KX456679	R9b1a3c
KX456680	B4c1b2a3
KX456681	B5a1a
KX456682	F1a3c
KX456683	F1a1d
KX456684	B4b1a2a2
KX456685	F1a1a1
KX456686	B5a1a
KX456687	B5a1a
KX456688	F1a1d
KX456689	D4e3c
KX456690	B4b1a2a2
KX456691	F1a1d
KX456692	F1a3c
KX456693	M7b2a
KX456694	B5a1a
KX456695	F1a1d
KX456696	B5a1a
KX456697	F1a1d
KX456698	B5a1a
KX456699	F1a3c
KX456700	M12b1b
KX456701	F1a3c
KX456702	C7a
KX456703	F1a3c
KX456704	M7b2a
KX456705	D4e3c
KX456706	M51a1b
KX456707	F4a2b
KX456708	F1a1a+16108+150
KX456709	M51a1b
KX456710	M74b2
KX456711	M74b2
KX456712	M51a1b
KX456713	M51a1b
KX456714	R22c3b
KX456715	F1a1a+16108+150
KX456716	M51a1b
KX456717	F1a1a+16108+150
KX456718	F1a1a+16108+150
KX456719	R22c3b
KX456720	F1a1a+16108+150
KX456721	M74b2
KX456722	F1a1a+16108+150
KX456723	F1a1a+16108+150
KX456724	R22c3b
KX456725	R22c5
KX456726	M51a1b
KX456727	M74b2
KX456728	M74b2
KX456729	B5a1d7
KX456730	B5a1b1d
KX456731	N21
KX456732	F1a1a1
KX456733	B5a1b1d
KX456734	M72a2
KX456735	B5a1d7
KX456736	M7b1a1f1k'm'n'o
KX456737	N21
KX456738	B5a1b1d
KX456739	B5a1b1d
KX456740	M24b
KX456741	B5a1b1d
KX456743	B5a1b1d
KX456744	M7b1a1f1k'm'n'o
KX456745	N21
KX456746	M7b1a1f1k'm'n'o
KX456747	B5a1d7
KX456748	M20a13b'c'd'e'f
KX456749	B5a1d7
KX456751	B5a1b1d
KX456752	M20a13b'c'd'e'f
KX456753	B5a1d12
KX456754	M7b1a1f1
KX456755	B5a1c
KX456756	B5a1c
KX456757	B5a1d12
KX456758	M37e3a3
KX456759	F1a'f
KX456760	M24b
KX456761	B5a1a
KX456762	F1a1a5
KX456763	F1a1a5
KX456764	C7a
KX456765	F1a1a1ag
KX456766	F1a'f
KX456767	F1a1a+16108+150
KX456768	B5a1a13
KX456769	B5a1c
KX456770	F1a1a5
KX456771	F1a'f
KX456772	B5a1c
KX456773	B5a1c
KX456774	B5a1d4c
KX456775	F1a'f
KX456776	F1a'f
KX456777	F1a1a1
KX456778	R22f2
KX456779	F1a1a+16108+150
KX456780	F1a1a1
KX456781	M7b1a1a3f6
KX456782	B5a1a
KX456783	F1a1a1f
KX456784	F1a1a1f
KX456785	F1a1a1f
KX456786	B5a1a13b
KX456787	F1a1a+16108+150
KX456788	B5a1a
KX456789	C7d
KX456790	M7b1a1a3f6
KX456791	B5a1d119"
KX456792	M7b1a1e1h1
KX456793	F1a1a1f
KX456794	B5a1a
KX456795	F1a1a1f
KX456796	F1a1a1f
KX456797	M24a
KX456798	M24a
KX456799	F1f9
KX456800	M24a
KX456801	B5a1a13b
KX456802	B5a1a18
KX456803	F1a1a1f
KX456804	M24a
KX456805	M24a
KX456806	M51a1b
KX456807	M12b1b
KX456808	F1f9
KX456809	F1a1a1
KX456810	M24b
KX456811	M24a
KX456812	M7b1a1ae
KX456813	R11b1d
KX456814	M24a
KX456815	R22c3a1
KX456816	M24b
KX456817	F1a1a+16108+150
KX456818	M108
KX456819	M24a
KX456820	B5a1a13b
KX456821	B5a1a41
KX456822	F1a1a+16108+150
KX456823	B5a1a
KX456824	F1c1a2
KX456825	B5a1d119"
KX456826	M12b
KX456827	B5a1d119"
KX456828	D4h2a
KX456829	B5a1d119"
KX456830	B5a1d119"
KX456831	F1a1
KX456832	B5a1d119"
KX456833	F1a1a+16108+150
KX456834	M74b1b
KX456835	F1a1a+16108+150
KX456836	D4b2b+194
KX456837	B5a1d119"
KX456838	B5a1d119"
KX456839	M74b3
KX456840	F1a1a+16108+150
KX456841	B5a1d119"
KX456842	F1a1a1
KX456843	F1a1a+16108+150
KX456844	B5a1d119"
KX456845	B5a1d119"
KX456846	M74b1b
KX456847	M7b1a1f1k'm'n'o
KX456848	F1a1a1
KX456849	C7h
KX456850	F1a1a+16108+150
KX456851	F1a1a1
KX456852	M59b2
KX456853	R9b2
KX456854	M22a1b1
KX456855	F1a1a1
KX456856	C7a
KX456857	F1a1a1d1
KX456858	M12b1b
KX456859	M7b1a1e1a
KX456860	M75a3
KX456861	F1a1d
KX456862	M7b1a1f1k'm'n'o
KX456864	M59b2
KX456865	R9b1a1a
KX456866	M7b1a1s
KX456867	B4a1c4
KX456868	F2b1b
KX456869	M7c1c2f
KX456871	F1h1
KX456872	B5a1g2b
KX456873	B4m1a
KX456874	F1a1d
KX456875	M74c
KX456876	F1a1a26
KX456877	C7a
KX456878	M7b1a1n1
KX456879	M7b1a1n1
KX456880	R6a2a1a
KX456881	M24a
KX456882	F1a1a+16108+150
KX456883	M7c2a
KX456884	M7b1a1n1
KX456885	B4g2'4'5
KX456886	M7b1a1s
KX456887	M24a
KX456888	F1a1a1
KX456889	B4a1c4
KX456890	R22b1
KX456891	M7b1a1a3e1
KX456892	C7a
KX456893	Z3
KX456894	B5a1a
KX456895	F2b1b
KX456896	R22c4
KX456897	B5a1a13
KX456898	R22c3b
KX456899	B5a1a
KX456900	R22c3b
KX456901	M7b1a1e1a
KX456902	B5a1a
KX456903	M7b1a1e1a
KX456904	B5a1a
KX456905	M7b1a1e1a
KX456906	N9a1
KX456907	R22c3b
KX456908	M7b1a1e1a
KX456909	F1a1a11
KX456910	B4a1c4
KX456911	R9b1a2b1
KX456912	M7b1a1s1
KX456913	R22c3b
KX456914	R22c3b
KX456915	M51a3
KX456916	M7b1a1e1a
KX456917	N9a10h2
KX456918	M3a1
